"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003015","GO:0003015","heart process","6/190","254/28943",0.00680831345630704,0.0226978719570788,0.0129261207306599,"Cav1/Gja1/Atp2b4/Gpx1/Met/Nos2",6
"GO:0002827","GO:0002827","positive regulation of T-helper 1 type immune response","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Il1b/Pla2g4a",2
"GO:0010544","GO:0010544","negative regulation of platelet activation","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Ceacam1/Cd9",2
"GO:0021756","GO:0021756","striatum development","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Slc7a11/Inhba",2
"GO:0032570","GO:0032570","response to progesterone","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Cav1/Acod1",2
"GO:0033079","GO:0033079","immature T cell proliferation","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Il1a/Il1b",2
"GO:0034111","GO:0034111","negative regulation of homotypic cell-cell adhesion","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Ceacam1/Cd9",2
"GO:0038093","GO:0038093","Fc receptor signaling pathway","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Clec4e/Clec4d",2
"GO:0045779","GO:0045779","negative regulation of bone resorption","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Ceacam1/Cd38",2
"GO:0051238","GO:0051238","sequestering of metal ion","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Fth1/Lcn2",2
"GO:0106070","GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Atp2b4/Grk5",2
"GO:1902004","GO:1902004","positive regulation of amyloid-beta formation","2/190","19/28943",0.00681130767503078,0.0226978719570788,0.0129261207306599,"Gsap/Tnf",2
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","4/190","114/28943",0.00685196545064422,0.0228116337885862,0.0129909065031494,"Atp2b4/Pid1/Ezr/Tnf",4
"GO:0043388","GO:0043388","positive regulation of DNA binding","3/190","59/28943",0.00691245947761983,0.0229693216639998,0.0130807075434941,"Txn1/Mmp9/Plaur",3
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","3/190","59/28943",0.00691245947761983,0.0229693216639998,0.0130807075434941,"Trem1/Bst1/Il1b",3
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","7/190","336/28943",0.0069663539874973,0.0231045237936048,0.0131577032659839,"Cav1/Gja1/Mmp9/Crip1/Plec/Nlrp3/Ptgs2",7
"GO:0104004","GO:0104004","cellular response to environmental stimulus","7/190","336/28943",0.0069663539874973,0.0231045237936048,0.0131577032659839,"Cav1/Gja1/Mmp9/Crip1/Plec/Nlrp3/Ptgs2",7
"GO:0016042","GO:0016042","lipid catabolic process","7/190","338/28943",0.00718639107486064,0.0238117257300543,0.0135604448810917,"Smpdl3b/Plcb1/Prdx6/Il1b/Smpdl3a/Pla2g4a/Tnf",7
"GO:0007595","GO:0007595","lactation","3/190","60/28943",0.00724161869170742,0.0238816435459795,0.0136002620997095,"Cav1/Gja1/Hif1a",3
"GO:0010665","GO:0010665","regulation of cardiac muscle cell apoptotic process","3/190","60/28943",0.00724161869170742,0.0238816435459795,0.0136002620997095,"Trem1/Bnip3/Cflar",3
"GO:0030042","GO:0030042","actin filament depolymerization","3/190","60/28943",0.00724161869170742,0.0238816435459795,0.0136002620997095,"Carmil1/Mtpn/Plek",3
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","3/190","60/28943",0.00724161869170742,0.0238816435459795,0.0136002620997095,"Hif1a/Nos2/Tnf",3
"GO:1902475","GO:1902475","L-alpha-amino acid transmembrane transport","3/190","60/28943",0.00724161869170742,0.0238816435459795,0.0136002620997095,"Arg1/Slc7a11/Slc7a2",3
"GO:0001942","GO:0001942","hair follicle development","4/190","116/28943",0.00727867570762626,0.0239361713355115,0.013631314913471,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0007589","GO:0007589","body fluid secretion","4/190","116/28943",0.00727867570762626,0.0239361713355115,0.013631314913471,"Cav1/Gja1/Anxa2/Hif1a",4
"GO:0015918","GO:0015918","sterol transport","4/190","116/28943",0.00727867570762626,0.0239361713355115,0.013631314913471,"Cav1/Anxa2/Nfkbia/Cd36",4
"GO:0007369","GO:0007369","gastrulation","5/190","183/28943",0.00731656630819924,0.0240156336889204,0.0136765676127394,"Fn1/Gpi1/Myadm/Inhba/Txnrd1",5
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","5/190","183/28943",0.00731656630819924,0.0240156336889204,0.0136765676127394,"Pid1/Acod1/Nfkbia/Tnf/Ccl3",5
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","4/190","117/28943",0.0074984536260042,0.024482069795885,0.0139421964542081,"Eno1/Pid1/Aldoa/Pkm",4
"GO:0032602","GO:0032602","chemokine production","4/190","117/28943",0.0074984536260042,0.024482069795885,0.0139421964542081,"Trem1/Mif/Il1b/Tnf",4
"GO:0038127","GO:0038127","ERBB signaling pathway","4/190","117/28943",0.0074984536260042,0.024482069795885,0.0139421964542081,"Ceacam1/Mmp9/Plaur/Areg",4
"GO:0002755","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Irak3/Tnip1",2
"GO:0030502","GO:0030502","negative regulation of bone mineralization","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Hif1a/Ecm1",2
"GO:0032495","GO:0032495","response to muramyl dipeptide","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Nfkbia/Vim",2
"GO:0045019","GO:0045019","negative regulation of nitric oxide biosynthetic process","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Cav1/Atp2b4",2
"GO:0045986","GO:0045986","negative regulation of smooth muscle contraction","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Ptgs2/Ncf1",2
"GO:0071450","GO:0071450","cellular response to oxygen radical","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Sod2/Cd36",2
"GO:0071451","GO:0071451","cellular response to superoxide","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Sod2/Cd36",2
"GO:1904406","GO:1904406","negative regulation of nitric oxide metabolic process","2/190","20/28943",0.00753563565880771,0.024482069795885,0.0139421964542081,"Cav1/Atp2b4",2
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","3/190","61/28943",0.00757992362973171,0.0245803084155989,0.0139981419746179,"Itgb2/Fgr/Itgam",3
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","3/190","61/28943",0.00757992362973171,0.0245803084155989,0.0139981419746179,"Cav1/Irak3/Il1b",3
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","5/190","185/28943",0.00764977386622337,0.0247838507017737,0.0141140564607805,"Arg1/Slc7a11/Atp2b4/Nos2/Txnrd1",5
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","4/190","118/28943",0.00772255973608705,0.0249503568943385,0.0142088794094502,"Eno1/Pid1/Aldoa/Pkm",4
"GO:0019751","GO:0019751","polyol metabolic process","4/190","118/28943",0.00772255973608705,0.0249503568943385,0.0142088794094502,"Plcb1/Tpi1/Plek/Pla2g4a",4
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","4/190","118/28943",0.00772255973608705,0.0249503568943385,0.0142088794094502,"F10/Gpx1/Met/Tnf",4
"GO:0043547","GO:0043547","positive regulation of GTPase activity","6/190","261/28943",0.00773375820978045,0.0249634870627507,0.0142163568567823,"Rap1gap2/Ralgapa2/Nedd9/S100a10/Agap1/Ccl3",6
"GO:0051348","GO:0051348","negative regulation of transferase activity","6/190","262/28943",0.00787300591846836,0.0253895370587288,0.0144589863727001,"Cav1/Ceacam1/Irak3/Plec/Sh3bp5/Il1b",6
"GO:0032655","GO:0032655","regulation of interleukin-12 production","3/190","62/28943",0.00792743188482522,0.0255001355841378,0.014521970686594,"Irak3/Plcb1/Cd36",3
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","3/190","62/28943",0.00792743188482522,0.0255001355841378,0.014521970686594,"Atp2b4/Ezr/Tnf",3
"GO:0014020","GO:0014020","primary neural tube formation","4/190","119/28943",0.00795102827159026,0.0255001355841378,0.014521970686594,"Mthfd1l/Hif1a/Lmo4/Sdc4",4
"GO:0022404","GO:0022404","molting cycle process","4/190","119/28943",0.00795102827159026,0.0255001355841378,0.014521970686594,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0022405","GO:0022405","hair cycle process","4/190","119/28943",0.00795102827159026,0.0255001355841378,0.014521970686594,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","4/190","119/28943",0.00795102827159026,0.0255001355841378,0.014521970686594,"Malt1/Cd44/Nlrp3/Anxa1",4
"GO:0009314","GO:0009314","response to radiation","8/190","432/28943",0.00797928414639295,0.025542403646232,0.0145460417569884,"Slc7a11/Sod2/Txn1/Hif1a/Gpx1/Mmp9/Crip1/Anxa1",8
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","5/190","187/28943",0.00799340725710891,0.025542403646232,0.0145460417569884,"Arg1/Mif/Cxcl1/Acod1/Sash1",5
"GO:0043271","GO:0043271","negative regulation of ion transport","5/190","187/28943",0.00799340725710891,0.025542403646232,0.0145460417569884,"Cav1/Mmp9/Fxyd2/Il1b/Ptgs2",5
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","5/190","187/28943",0.00799340725710891,0.025542403646232,0.0145460417569884,"Cav1/Irak3/Tnip1/Ezr/Il1b",5
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","4/190","120/28943",0.00818389305035734,0.026001489841146,0.0148074849263066,"Itgb2/Fgr/Itgam/Anxa3",4
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","4/190","120/28943",0.00818389305035734,0.026001489841146,0.0148074849263066,"Trem1/Plcb1/Msn/Ecm1",4
"GO:0098773","GO:0098773","skin epidermis development","4/190","120/28943",0.00818389305035734,0.026001489841146,0.0148074849263066,"Inhba/Ptgs2/Trps1/Tnf",4
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","3/190","63/28943",0.00828419868424496,0.026001489841146,0.0148074849263066,"Trem1/Bnip3/Cflar",3
"GO:0015807","GO:0015807","L-amino acid transport","3/190","63/28943",0.00828419868424496,0.026001489841146,0.0148074849263066,"Arg1/Slc7a11/Slc7a2",3
"GO:0042698","GO:0042698","ovulation cycle","3/190","63/28943",0.00828419868424496,0.026001489841146,0.0148074849263066,"Inhba/Anxa1/Pla2g4a",3
"GO:0046850","GO:0046850","regulation of bone remodeling","3/190","63/28943",0.00828419868424496,0.026001489841146,0.0148074849263066,"Gja1/Ceacam1/Cd38",3
"GO:0006071","GO:0006071","glycerol metabolic process","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Tpi1/Pla2g4a",2
"GO:0006089","GO:0006089","lactate metabolic process","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Ldha/Hif1a",2
"GO:0006662","GO:0006662","glycerol ether metabolic process","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Txn1/Pla2g4a",2
"GO:0007252","GO:0007252","I-kappaB phosphorylation","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Saa3/Tnf",2
"GO:0034755","GO:0034755","iron ion transmembrane transport","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Slc25a37/Lcn2",2
"GO:0035234","GO:0035234","ectopic germ cell programmed cell death","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Il1a/Il1b",2
"GO:0044546","GO:0044546","NLRP3 inflammasome complex assembly","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Nlrp3/Cd36",2
"GO:0046325","GO:0046325","negative regulation of glucose import","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Pid1/Tnf",2
"GO:0046697","GO:0046697","decidualization","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Ptgs2/Pla2g4a",2
"GO:0046851","GO:0046851","negative regulation of bone remodeling","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Ceacam1/Cd38",2
"GO:0051797","GO:0051797","regulation of hair follicle development","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Inhba/Tnf",2
"GO:0070166","GO:0070166","enamel mineralization","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Fam20a/Fam20c",2
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Anxa1/Ptgs2",2
"GO:1990182","GO:1990182","exosomal secretion","2/190","21/28943",0.00829313022655584,0.026001489841146,0.0148074849263066,"Sdc1/Sdc4",2
"GO:0044703","GO:0044703","multi-organism reproductive process","5/190","190/28943",0.00852875192667903,0.0267162963217994,0.015214557223016,"Pmp22/Acod1/Mmp9/Ptgs2/Pla2g4a",5
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","3/190","64/28943",0.00865027692539676,0.0269916677179083,0.0153713773830118,"Trem1/Bnip3/Cflar",3
"GO:0032615","GO:0032615","interleukin-12 production","3/190","64/28943",0.00865027692539676,0.0269916677179083,0.0153713773830118,"Irak3/Plcb1/Cd36",3
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","3/190","64/28943",0.00865027692539676,0.0269916677179083,0.0153713773830118,"Vcl/S100a10/Sdc4",3
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","3/190","64/28943",0.00865027692539676,0.0269916677179083,0.0153713773830118,"Vcl/S100a10/Sdc4",3
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","4/190","122/28943",0.00866294451192084,0.0269916677179083,0.0153713773830118,"Eno1/Pid1/Aldoa/Pkm",4
"GO:0046545","GO:0046545","development of primary female sexual characteristics","4/190","122/28943",0.00866294451192084,0.0269916677179083,0.0153713773830118,"Dach1/Cebpb/Inhba/Pla2g4a",4
"GO:0001935","GO:0001935","endothelial cell proliferation","5/190","191/28943",0.00871258368502899,0.0270980713901479,0.0154319727866759,"Cav1/Arg1/Gja1/Ecm1/Tnf",5
"GO:0046631","GO:0046631","alpha-beta T cell activation","5/190","191/28943",0.00871258368502899,0.0270980713901479,0.0154319727866759,"Malt1/Cd44/Cebpb/Nlrp3/Anxa1",5
"GO:0050764","GO:0050764","regulation of phagocytosis","4/190","123/28943",0.00890919672485188,0.0276849727710983,0.0157662049174017,"Fgr/Il1b/Tnf/Cd36",4
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process","3/190","65/28943",0.00902571721144463,0.0277656246388082,0.0158121350284333,"Cav1/Gapdh/Cflar",3
"GO:0043331","GO:0043331","response to dsRNA","3/190","65/28943",0.00902571721144463,0.0277656246388082,0.0158121350284333,"Cav1/Irak3/Nfkbia",3
"GO:0006907","GO:0006907","pinocytosis","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Cav1/Carmil1",2
"GO:0010743","GO:0010743","regulation of macrophage derived foam cell differentiation","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Nfkbia/Cd36",2
"GO:0010885","GO:0010885","regulation of cholesterol storage","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Ehd1/Cd36",2
"GO:0035634","GO:0035634","response to stilbenoid","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Saa3/Cd36",2
"GO:0042730","GO:0042730","fibrinolysis","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Anxa2/Plaur",2
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Atp2b4/Egln1",2
"GO:0060055","GO:0060055","angiogenesis involved in wound healing","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Gpx1/Tnf",2
"GO:0060544","GO:0060544","regulation of necroptotic process","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Cav1/Cflar",2
"GO:0060749","GO:0060749","mammary gland alveolus development","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Hif1a/Areg",2
"GO:0061377","GO:0061377","mammary gland lobule development","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Hif1a/Areg",2
"GO:0061760","GO:0061760","antifungal innate immune response","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Clec4e/Clec4d",2
"GO:0071800","GO:0071800","podosome assembly","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Msn/Tnf",2
"GO:0097398","GO:0097398","cellular response to interleukin-17","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Cxcl1/Il1b",2
"GO:0097734","GO:0097734","extracellular exosome biogenesis","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Sdc1/Sdc4",2
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Mif/Cd44",2
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","2/190","22/28943",0.00908332942976304,0.0277656246388082,0.0158121350284333,"Gja1/Tnf",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","8/190","442/28943",0.00908592175233934,0.0277656246388082,0.0158121350284333,"Cav1/Arg1/Gja1/Ceacam1/Gpx1/Cflar/Ecm1/Tnf",8
"GO:0002534","GO:0002534","cytokine production involved in inflammatory response","3/190","66/28943",0.00941056788650951,0.0286222296103525,0.0162999595831583,"Hif1a/Nos2/Tnf",3
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","3/190","66/28943",0.00941056788650951,0.0286222296103525,0.0162999595831583,"Esd/Aldoa/Tpi1",3
"GO:0045776","GO:0045776","negative regulation of blood pressure","3/190","66/28943",0.00941056788650951,0.0286222296103525,0.0162999595831583,"Sod2/Nos2/Cd36",3
"GO:0072678","GO:0072678","T cell migration","3/190","66/28943",0.00941056788650951,0.0286222296103525,0.0162999595831583,"Plec/Msn/Ecm1",3
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","3/190","66/28943",0.00941056788650951,0.0286222296103525,0.0162999595831583,"Itgb2/Fgr/Itgam",3
"GO:0001910","GO:0001910","regulation of leukocyte mediated cytotoxicity","4/190","125/28943",0.00941531474178787,0.0286222296103525,0.0162999595831583,"Arg1/Ceacam1/Cxcl1/Itgam",4
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","5/190","195/28943",0.00947534344975398,0.0287797107037233,0.0163896428640207,"Atp2b4/Pdpn/Plcb1/Inhba/Anxa1",5
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","4/190","126/28943",0.00967524350675726,0.0292979822486468,0.0166847912626731,"Trem1/Bst1/Mif/Il1b",4
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","4/190","126/28943",0.00967524350675726,0.0292979822486468,0.0166847912626731,"Pmp22/Cd9/Plec/Cflar",4
"GO:0014812","GO:0014812","muscle cell migration","4/190","126/28943",0.00967524350675726,0.0292979822486468,0.0166847912626731,"Cav1/Met/S100a11/Anxa1",4
"GO:0050890","GO:0050890","cognition","7/190","358/28943",0.00967964903074618,0.0292979822486468,0.0166847912626731,"Klk8/Slc7a11/Plcb1/Hif1a/Il1b/Ptgs2/Lcn2",7
"GO:0051258","GO:0051258","protein polymerization","6/190","274/28943",0.00968784380156741,0.0292979822486468,0.0166847912626731,"Cav1/Carmil1/Mtpn/Met/Myadm/Pstpip2",6
"GO:0001707","GO:0001707","mesoderm formation","3/190","67/28943",0.00980487507046124,0.0295497483820361,0.0168281685555856,"Gpi1/Inhba/Txnrd1",3
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","3/190","67/28943",0.00980487507046124,0.0295497483820361,0.0168281685555856,"Trem1/Bnip3/Cflar",3
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","3/190","67/28943",0.00980487507046124,0.0295497483820361,0.0168281685555856,"Kmt5a/Mif/Cd44",3
"GO:0032387","GO:0032387","negative regulation of intracellular transport","3/190","67/28943",0.00980487507046124,0.0295497483820361,0.0168281685555856,"Lrrk2/Txn1/Cd36",3
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","7/190","359/28943",0.00981898928371059,0.0295668188500029,0.016837889948423,"Cav1/Atp2b4/Ero1a/Fam20a/Bnip3/Mt2/Mt1",7
"GO:0000303","GO:0000303","response to superoxide","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Sod2/Cd36",2
"GO:0010666","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Trem1/Bnip3",2
"GO:0010738","GO:0010738","regulation of protein kinase A signaling","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Lrrk2/Mif",2
"GO:0071398","GO:0071398","cellular response to fatty acid","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Pid1/Plcb1",2
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Gpx1/Higd1a",2
"GO:0099170","GO:0099170","postsynaptic modulation of chemical synaptic transmission","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Plcb1/Egln1",2
"GO:1900120","GO:1900120","regulation of receptor binding","2/190","23/28943",0.00990577589974703,0.0296495379582676,0.0168849973240477,"Anxa2/Mmp9",2
"GO:0042692","GO:0042692","muscle cell differentiation","8/190","449/28943",0.00992621708452225,0.0296853278450798,0.0169053791641931,"Sod2/Pmp22/Cd9/Gpx1/Met/Plec/Ehd1/Cflar",8
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","7/190","360/28943",0.00995979068157603,0.0297602968358963,0.0169480729562888,"Fpr1/Clec4e/Fpr2/Clec4d/Malt1/Cd38/Ezr",7
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","3/190","68/28943",0.0102086826933081,0.0304269782428652,0.0173277386963926,"Carmil1/Mtpn/Myadm",3
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels","3/190","68/28943",0.0102086826933081,0.0304269782428652,0.0173277386963926,"Anxa2/Ehd1/Cd36",3
"GO:0043500","GO:0043500","muscle adaptation","4/190","128/28943",0.0102089947005212,0.0304269782428652,0.0173277386963926,"Atp2b4/Mtpn/Cflar/Tnfrsf1b",4
"GO:0002793","GO:0002793","positive regulation of peptide secretion","4/190","129/28943",0.0104828774802529,0.0311901261083374,0.0177623407358742,"Gja1/S100a8/Cd38/Hif1a",4
"GO:0008286","GO:0008286","insulin receptor signaling pathway","4/190","129/28943",0.0104828774802529,0.0311901261083374,0.0177623407358742,"Pid1/Plcb1/Ptpre/Il1b",4
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","5/190","200/28943",0.0104919383175698,0.0311905625940328,0.0177625893083751,"Eno1/Pid1/Aldoa/Pkm/Acsl1",5
"GO:0006940","GO:0006940","regulation of smooth muscle contraction","3/190","69/28943",0.0106220325291878,0.0314703571715733,0.0179219284083538,"Cav1/Ptgs2/Ncf1",3
"GO:0042093","GO:0042093","T-helper cell differentiation","3/190","69/28943",0.0106220325291878,0.0314703571715733,0.0179219284083538,"Malt1/Nlrp3/Anxa1",3
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","3/190","69/28943",0.0106220325291878,0.0314703571715733,0.0179219284083538,"Vcl/S100a10/Sdc4",3
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","3/190","69/28943",0.0106220325291878,0.0314703571715733,0.0179219284083538,"Atp2b4/Ezr/Tnf",3
"GO:0000305","GO:0000305","response to oxygen radical","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Sod2/Cd36",2
"GO:0010663","GO:0010663","positive regulation of striated muscle cell apoptotic process","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Trem1/Bnip3",2
"GO:0010878","GO:0010878","cholesterol storage","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Ehd1/Cd36",2
"GO:0019400","GO:0019400","alditol metabolic process","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Tpi1/Pla2g4a",2
"GO:0042537","GO:0042537","benzene-containing compound metabolic process","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Pon3/Txnrd1",2
"GO:0140112","GO:0140112","extracellular vesicle biogenesis","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Sdc1/Sdc4",2
"GO:0140632","GO:0140632","inflammasome complex assembly","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Nlrp3/Cd36",2
"GO:1901017","GO:1901017","negative regulation of potassium ion transmembrane transporter activity","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Cav1/Fxyd2",2
"GO:1903204","GO:1903204","negative regulation of oxidative stress-induced neuron death","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Slc7a11/Hif1a",2
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation","2/190","24/28943",0.0107600168079552,0.0316115019404157,0.0180023083808026,"Ceacam1/Cflar",2
"GO:0051962","GO:0051962","positive regulation of nervous system development","7/190","366/28943",0.0108357622496215,0.0318073255968335,0.0181138272152362,"Fn1/Hif1a/Met/Vim/Il1b/Tnfrsf1b/Tnf",7
"GO:0098656","GO:0098656","anion transmembrane transport","5/190","202/28943",0.0109186989316138,0.0320239124574322,0.0182371704041513,"Arg1/Slc7a11/Slc16a3/Slc7a2/Abcc1",5
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","3/190","70/28943",0.0110449642299638,0.0322859898418072,0.0183864198103341,"Malt1/Nlrp3/Anxa1",3
"GO:0015800","GO:0015800","acidic amino acid transport","3/190","70/28943",0.0110449642299638,0.0322859898418072,0.0183864198103341,"Gja1/Slc7a11/Il1b",3
"GO:0032507","GO:0032507","maintenance of protein location in cell","3/190","70/28943",0.0110449642299638,0.0322859898418072,0.0183864198103341,"Cav1/Gja1/Txn1",3
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","3/190","70/28943",0.0110449642299638,0.0322859898418072,0.0183864198103341,"Atp2b4/Plcb1/Fxyd2",3
"GO:0010959","GO:0010959","regulation of metal ion transport","8/190","458/28943",0.0110899965574856,0.0323905659053774,0.0184459744164135,"Cav1/Gja1/Atp2b4/Plcb1/Cxcl1/Fxyd2/Ptgs2/Lcn2",8
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","5/190","203/28943",0.0111364642034552,0.0324991561700499,0.0185078150538964,"Slc7a11/Sod2/Mthfd1l/Gpx1/Slc16a10",5
"GO:0001558","GO:0001558","regulation of cell growth","8/190","459/28943",0.0112252762153059,0.0327310345644628,0.0186398665575211,"Gja1/Ceacam1/Fn1/Eno1/Cd38/Mtpn/Cd44/Inhba",8
