"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","5/191","74/28943",0.000132284402042493,0.00114530442821,0.000797462409819876,"Ccl5/Pik3ap1/Sema4d/Jak2/Kdr",5
"GO:0032623","BP","GO:0032623","interleukin-2 production","5/191","74/28943",0.000132284402042493,0.00114530442821,0.000797462409819876,"Fcer1g/Ptprc/Il1b/Ccr2/Pnp",5
"GO:0032743","BP","GO:0032743","positive regulation of interleukin-2 production","4/191","40/28943",0.000139463280418699,0.00119956651654254,0.000835244483002942,"Ptprc/Il1b/Ccr2/Pnp",4
"GO:2000403","BP","GO:2000403","positive regulation of lymphocyte migration","4/191","40/28943",0.000139463280418699,0.00119956651654254,0.000835244483002942,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","6/191","119/28943",0.00014281035216817,0.00122435455018444,0.00085250410809115,"Ptprc/Jak2/Cd274/Ccr2/Pnp/H2-Ab1",6
"GO:0002371","BP","GO:0002371","dendritic cell cytokine production","3/191","16/28943",0.000148705295522531,0.00126255592843646,0.000879103292036425,"Bst2/Rigi/Slamf9",3
"GO:0002883","BP","GO:0002883","regulation of hypersensitivity","3/191","16/28943",0.000148705295522531,0.00126255592843646,0.000879103292036425,"Fcer1g/Fcgr1/C3",3
"GO:0010819","BP","GO:0010819","regulation of T cell chemotaxis","3/191","16/28943",0.000148705295522531,0.00126255592843646,0.000879103292036425,"Ccl5/Cxcl10/Ccr2",3
"GO:0002275","BP","GO:0002275","myeloid cell activation involved in immune response","6/191","120/28943",0.000149511513934285,0.00126531930763678,0.000881027401454023,"Fcer1g/Lyn/Nmi/Ifi35/Ccr2/Rac2",6
"GO:0007249","BP","GO:0007249","I-kappaB kinase/NF-kappaB signaling","8/191","230/28943",0.000153410543752782,0.00129285045608671,0.000900197026094607,"Stat1/Il1b/Trim30d/Cd40/Trim30a/Traf1/Alpk1/Cd74",8
"GO:1904037","BP","GO:1904037","positive regulation of epithelial cell apoptotic process","4/191","41/28943",0.000153747033721557,0.00129285045608671,0.000900197026094607,"Cd40/Jak2/Thbs1/Ccl12",4
"GO:0002712","BP","GO:0002712","regulation of B cell mediated immunity","5/191","77/28943",0.000159680638139556,0.00132999822652947,0.000926062594939933,"Fcer1g/Fcgr1/Ptprc/C3/Cd40",5
"GO:0002889","BP","GO:0002889","regulation of immunoglobulin mediated immune response","5/191","77/28943",0.000159680638139556,0.00132999822652947,0.000926062594939933,"Fcer1g/Fcgr1/Ptprc/C3/Cd40",5
"GO:0080164","BP","GO:0080164","regulation of nitric oxide metabolic process","5/191","77/28943",0.000159680638139556,0.00132999822652947,0.000926062594939933,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0045860","BP","GO:0045860","positive regulation of protein kinase activity","10/191","363/28943",0.000160506891786525,0.00133266289962818,0.00092791797642484,"Ptprc/Rapgef2/Igtp/Il1b/Cd40/Daxx/Jak2/Cd86/Thbs1/Il1rn",10
"GO:1900744","BP","GO:1900744","regulation of p38MAPK cascade","4/191","42/28943",0.000169058737719236,0.00139925345181456,0.000974284218368719,"Il1b/Ccr2/Gadd45b/Phlpp1",4
"GO:0046635","BP","GO:0046635","positive regulation of alpha-beta T cell activation","5/191","78/28943",0.000169712418505103,0.00140026045612988,0.000974985383987409,"Ptprc/Jak2/Ccr2/Pnp/H2-Ab1",5
"GO:0032635","BP","GO:0032635","interleukin-6 production","7/191","176/28943",0.000175719435965718,0.00144529236081803,0.00100634058557998,"Aif1/Fcer1g/Ifih1/Rigi/Il1b/Trim30a/Cd74",7
"GO:0002431","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","3/191","17/28943",0.000179694393211443,0.00145973963868061,0.00101640006036752,"Fcer1g/Ptprc/Lyn",3
"GO:0032604","BP","GO:0032604","granulocyte macrophage colony-stimulating factor production","3/191","17/28943",0.000179694393211443,0.00145973963868061,0.00101640006036752,"Rigi/Il1b/Slamf9",3
"GO:0060100","BP","GO:0060100","positive regulation of phagocytosis, engulfment","3/191","17/28943",0.000179694393211443,0.00145973963868061,0.00101640006036752,"Fcgr1/C3/Stap1",3
"GO:1905155","BP","GO:1905155","positive regulation of membrane invagination","3/191","17/28943",0.000179694393211443,0.00145973963868061,0.00101640006036752,"Fcgr1/C3/Stap1",3
"GO:1902624","BP","GO:1902624","positive regulation of neutrophil migration","4/191","43/28943",0.000185441571851275,0.00150179143726941,0.00104568024807472,"Sell/Il1b/Cd74/Rac2",4
"GO:0032649","BP","GO:0032649","regulation of interferon-gamma production","6/191","125/28943",0.000186845387826267,0.00150851859128446,0.00105036428868431,"Isg15/Klrk1/Il1b/Jak2/Cd274/Ccr2",6
"GO:2000107","BP","GO:2000107","negative regulation of leukocyte apoptotic process","5/191","80/28943",0.000191213226180309,0.00153906180827699,0.00107163118229493,"Ccl5/Fcer1g/Bcl2a1a/Pnp/Cd74",5
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","11/191","445/28943",0.000194871879751713,0.00156372801069057,0.00108880597768848,"Psmb8/Stat1/Psme1/Ifi204/Psmb9/Bcl2a1d/Lyn/Serpina3g/Psme2/Jak2/Thbs1",11
"GO:0097028","BP","GO:0097028","dendritic cell differentiation","4/191","44/28943",0.000202939161476387,0.0016235132918111,0.00113043378701133,"Lyn/Slamf9/Tmem176b/Tmem176a",4
"GO:0043123","BP","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","6/191","128/28943",0.00021254990531418,0.00169524651753613,0.00118038081388194,"Il1b/Trim30d/Cd40/Trim30a/Alpk1/Cd74",6
"GO:0002524","BP","GO:0002524","hypersensitivity","3/191","18/28943",0.000214587107308396,0.00170589376142232,0.00118779436835556,"Fcer1g/Fcgr1/C3",3
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis","7/191","182/28943",0.000215829263888158,0.00170589376142232,0.00118779436835556,"Ccl5/C3/Il1b/Cd40/Thbs1/Kdr/Akt3",7
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development","7/191","182/28943",0.000215829263888158,0.00170589376142232,0.00118779436835556,"Ccl5/C3/Il1b/Cd40/Thbs1/Kdr/Akt3",7
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","9/191","310/28943",0.000232218172720397,0.00182993482215594,0.00127416274411034,"Ifi204/Bcl2a1a/Bcl2a1d/Zfas1/Jak2/Pnp/Cd74/Itpr1/Bcl2a1b",9
"GO:0036230","BP","GO:0036230","granulocyte activation","4/191","46/28943",0.000241455197053614,0.00189704501088093,0.00132089080304899,"Ccl5/Fcer1g/Ccr2/Il15",4
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","8/191","246/28943",0.000242265476487816,0.00189774623248789,0.00132137905565566,"Ccl5/Fcer1g/Ifi204/Lyn/Inpp4b/Clec2d/Cd74/Il15",8
"GO:0002827","BP","GO:0002827","positive regulation of T-helper 1 type immune response","3/191","19/28943",0.000253586274659463,0.00196094234573609,0.00136538178848445,"Il1b/Ccr2/H2-Ab1",3
"GO:0048245","BP","GO:0048245","eosinophil chemotaxis","3/191","19/28943",0.000253586274659463,0.00196094234573609,0.00136538178848445,"Ccl5/Ccl12/Ccl4",3
"GO:0071639","BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","3/191","19/28943",0.000253586274659463,0.00196094234573609,0.00136538178848445,"Il1b/Oas3/Oas1a",3
"GO:0002720","BP","GO:0002720","positive regulation of cytokine production involved in immune response","5/191","85/28943",0.000254058259838908,0.00196094234573609,0.00136538178848445,"Fcer1g/Rsad2/Rigi/Il1b/Cd74",5
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","5/191","85/28943",0.000254058259838908,0.00196094234573609,0.00136538178848445,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0043277","BP","GO:0043277","apoptotic cell clearance","4/191","47/28943",0.000262562913105333,0.00201240847712256,0.00140121706873715,"C3/Ccr2/Thbs1/Rac2",4
"GO:0048246","BP","GO:0048246","macrophage chemotaxis","4/191","47/28943",0.000262562913105333,0.00201240847712256,0.00140121706873715,"Ccl5/Stap1/Thbs1/Ccl12",4
"GO:0045580","BP","GO:0045580","regulation of T cell differentiation","7/191","188/28943",0.000263019952936991,0.00201240847712256,0.00140121706873715,"Fgl2/Ptprc/Ccr2/Pnp/Cd74/Il15/H2-Aa",7
"GO:0032729","BP","GO:0032729","positive regulation of interferon-gamma production","5/191","86/28943",0.000268311305469126,0.00204694306085432,0.00142526310548207,"Isg15/Klrk1/Il1b/Jak2/Ccr2",5
"GO:0001659","BP","GO:0001659","temperature homeostasis","7/191","189/28943",0.000271634961514624,0.00206528072897874,0.00143803141463446,"Ccl5/Plac8/Il1b/Jak2/Ccr2/Il15/Il1rn",7
"GO:0050868","BP","GO:0050868","negative regulation of T cell activation","6/191","134/28943",0.000272284351426909,0.00206528072897874,0.00143803141463446,"Fgl2/Slfn1/Cd274/Cd86/Cd74/H2-Aa",6
"GO:0002643","BP","GO:0002643","regulation of tolerance induction","3/191","20/28943",0.000296890270907248,0.00223901201440652,0.00155899852706837,"Cd274/Cd86/Phlpp1",3
"GO:0002863","BP","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","3/191","20/28943",0.000296890270907248,0.00223901201440652,0.00155899852706837,"Fcer1g/Fcgr1/C3",3
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","8/191","254/28943",0.000300411003551098,0.00225909074670426,0.00157297911934575,"Lyn/Il1b/Daxx/Traf1/Ccr2/Gadd45b/Lmnb1/Phlpp1",8
"GO:0061900","BP","GO:0061900","glial cell activation","4/191","49/28943",0.00030870360703574,0.00230172207852144,0.00160266282942962,"Aif1/Il1b/Jak2/Stap1",4
"GO:1905521","BP","GO:1905521","regulation of macrophage migration","4/191","49/28943",0.00030870360703574,0.00230172207852144,0.00160266282942962,"Ccl5/Ccr2/Stap1/Thbs1",4
"GO:2000404","BP","GO:2000404","regulation of T cell migration","4/191","49/28943",0.00030870360703574,0.00230172207852144,0.00160266282942962,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0032609","BP","GO:0032609","interferon-gamma production","6/191","138/28943",0.000318923871671568,0.00237120799502702,0.00165104508052394,"Isg15/Klrk1/Il1b/Jak2/Cd274/Ccr2",6
"GO:0045621","BP","GO:0045621","positive regulation of lymphocyte differentiation","6/191","140/28943",0.00034447686481617,0.00252710908421886,0.00175959723069311,"Ptprc/Ccr2/Pnp/Cd74/Il15/H2-Aa",6
"GO:0070304","BP","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","6/191","140/28943",0.00034447686481617,0.00252710908421886,0.00175959723069311,"Lyn/Il1b/Traf1/Ccr2/Gadd45b/Lmnb1",6
"GO:0002922","BP","GO:0002922","positive regulation of humoral immune response","3/191","21/28943",0.000344693070377877,0.00252710908421886,0.00175959723069311,"Ptprc/C3/Il1b",3
"GO:0060099","BP","GO:0060099","regulation of phagocytosis, engulfment","3/191","21/28943",0.000344693070377877,0.00252710908421886,0.00175959723069311,"Fcgr1/C3/Stap1",3
"GO:2000353","BP","GO:2000353","positive regulation of endothelial cell apoptotic process","3/191","21/28943",0.000344693070377877,0.00252710908421886,0.00175959723069311,"Cd40/Thbs1/Ccl12",3
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","5/191","91/28943",0.000348892970761757,0.00255079527512485,0.0017760896552521,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0043547","BP","GO:0043547","positive regulation of GTPase activity","8/191","261/28943",0.000360207923420642,0.00262024263105276,0.00182444505705601,"Ccl5/Sema4d/Rapgef2/Srgap2/Cd40/Gpr65/Ccl12/Ccl4",8
"GO:0046640","BP","GO:0046640","regulation of alpha-beta T cell proliferation","4/191","51/28943",0.000360382915061207,0.00262024263105276,0.00182444505705601,"Ptprc/Jak2/Cd274/Ccr2",4
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","5/191","93/28943",0.000385788949278779,0.0027972355771398,0.0019476832266039,"Aif1/Klrk1/Il1b/Ass1/Jak2",5
"GO:0006911","BP","GO:0006911","phagocytosis, engulfment","7/191","201/28943",0.000393881452478751,0.00284806588715404,0.00198307579168741,"Aif1/Fcer1g/Fcgr1/C3/Stap1/Thbs1/Rac2",7
"GO:1905153","BP","GO:1905153","regulation of membrane invagination","3/191","22/28943",0.000397184305314257,0.00286407970297843,0.00199422602898954,"Fcgr1/C3/Stap1",3
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","7/191","204/28943",0.000430441245933747,0.0030954135499935,0.00215530114803179,"Ptprc/Rapgef2/Igtp/Il1b/Cd40/Thbs1/Il1rn",7
"GO:0038066","BP","GO:0038066","p38MAPK cascade","4/191","54/28943",0.000449097086955714,0.00320743652006378,0.00223330146433812,"Il1b/Ccr2/Gadd45b/Phlpp1",4
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","4/191","54/28943",0.000449097086955714,0.00320743652006378,0.00223330146433812,"Cd40/Thbs1/Kdr/Ccl12",4
"GO:0002864","BP","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","3/191","23/28943",0.000454549324461927,0.00320743652006378,0.00223330146433812,"Fcer1g/Fcgr1/C3",3
"GO:0010818","BP","GO:0010818","T cell chemotaxis","3/191","23/28943",0.000454549324461927,0.00320743652006378,0.00223330146433812,"Ccl5/Cxcl10/Ccr2",3
"GO:0031649","BP","GO:0031649","heat generation","3/191","23/28943",0.000454549324461927,0.00320743652006378,0.00223330146433812,"Ccl5/Il1b/Il1rn",3
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","3/191","23/28943",0.000454549324461927,0.00320743652006378,0.00223330146433812,"Zbp1/Il1b/Il1rn",3
"GO:0072677","BP","GO:0072677","eosinophil migration","3/191","23/28943",0.000454549324461927,0.00320743652006378,0.00223330146433812,"Ccl5/Ccl12/Ccl4",3
"GO:0070302","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","7/191","207/28943",0.000469663130564427,0.00330522288675287,0.00230138899609532,"Lyn/Il1b/Traf1/Ccr2/Gadd45b/Lmnb1/Phlpp1",7
"GO:1902622","BP","GO:1902622","regulation of neutrophil migration","4/191","55/28943",0.000481841042805014,0.00338188166576746,0.00235476562953973,"Sell/Il1b/Cd74/Rac2",4
"GO:0043270","BP","GO:0043270","positive regulation of ion transport","9/191","343/28943",0.000485063031064332,0.00339544121745033,0.00236420699071389,"Ccl5/Cxcl10/Il1b/Ccr2/Glrx/Ccl12/Itpr1/Akt3/Cxcl9",9
"GO:1901222","BP","GO:1901222","regulation of NIK/NF-kappaB signaling","5/191","98/28943",0.000490911465136375,0.0034272651889627,0.00238636565908817,"Nmi/Il1b/Ifi35/Cd86/Glrx",5
"GO:0030003","BP","GO:0030003","cellular cation homeostasis","11/191","498/28943",0.000504133170704909,0.00351026059601936,0.00244415441436159,"Ccl5/Ptprc/Cxcl10/Lyn/Inpp4b/Cd40/Ccr2/Slc31a2/Ccl12/Itpr1/Cxcl9",11
"GO:0099024","BP","GO:0099024","plasma membrane invagination","7/191","210/28943",0.000511685479634125,0.00353479312965096,0.0024612361377069,"Aif1/Fcer1g/Fcgr1/C3/Stap1/Thbs1/Rac2",7
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","7/191","210/28943",0.000511685479634125,0.00353479312965096,0.0024612361377069,"Ccl5/Ptprc/Ccr2/Pnp/Cd74/Il15/H2-Aa",7
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","7/191","210/28943",0.000511685479634125,0.00353479312965096,0.0024612361377069,"Ccl5/Ptprc/Ccr2/Pnp/Cd74/Il15/H2-Aa",7
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","4/191","57/28943",0.000552371041287462,0.0037959284090564,0.0026430616542022,"Cd40/Thbs1/Kdr/Akt3",4
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","4/191","57/28943",0.000552371041287462,0.0037959284090564,0.0026430616542022,"Cd40/Thbs1/Kdr/Ccl12",4
"GO:0043254","BP","GO:0043254","regulation of protein-containing complex assembly","10/191","425/28943",0.000557511235896453,0.00382127492937361,0.00266071014719223,"Isg15/Cyria/Igtp/Hck/H3f3b/Vasp/Gbp5/Trim30a/Lmo4/Tmsb10",10
"GO:0014066","BP","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","5/191","101/28943",0.000563543684919004,0.00385258955508265,0.00268251416389333,"Ccl5/Pik3ap1/Sema4d/Jak2/Kdr",5
"GO:0070229","BP","GO:0070229","negative regulation of lymphocyte apoptotic process","4/191","58/28943",0.00059025210024213,0.00402028718963875,0.00279928011404618,"Ccl5/Bcl2a1a/Pnp/Cd74",4
"GO:0051092","BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","6/191","155/28943",0.000591128853491716,0.00402028718963875,0.00279928011404618,"Il1b/Slco3a1/Trim30d/Cd40/Trim30a/Traf1",6
"GO:0046718","BP","GO:0046718","viral entry into host cell","5/191","104/28943",0.000643959958908413,0.00436830570063645,0.00304160143369383,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:0008360","BP","GO:0008360","regulation of cell shape","6/191","159/28943",0.000675691963234791,0.0045717769851773,0.00318327616829055,"Lst1/Sema4d/Hck/Kdr/Ccl12/Rac2",6
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","10/191","436/28943",0.000678373097074202,0.00457814869615205,0.00318771271796541,"Rigi/Sp100/Hck/Il1b/Slco3a1/Trim30d/Cd40/Trim30a/Jak2/Traf1",10
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation","7/191","221/28943",0.000692069145601424,0.00465863424865204,0.00324375389013886,"Fgl2/Ptprc/Ccr2/Pnp/Cd74/Il15/H2-Aa",7
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","4/191","61/28943",0.00071493247526625,0.0048002609053591,0.00334236691578555,"Fcer1g/Lyn/Ccr2/Rac2",4
"GO:0071605","BP","GO:0071605","monocyte chemotactic protein-1 production","3/191","27/28943",0.000736307522845246,0.0049186837566718,0.00342482339640281,"Il1b/Oas3/Oas1a",3
"GO:0071637","BP","GO:0071637","regulation of monocyte chemotactic protein-1 production","3/191","27/28943",0.000736307522845246,0.0049186837566718,0.00342482339640281,"Il1b/Oas3/Oas1a",3
"GO:0044409","BP","GO:0044409","entry into host","5/191","108/28943",0.000764185668973958,0.00509199159680875,0.00354549566871062,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","7/191","226/28943",0.000789151672979661,0.00524506869515775,0.00365208150626685,"Ccl5/Isg15/Stat1/Lyn/Inpp4b/Clec2d/Cd74",7
"GO:0070534","BP","GO:0070534","protein K63-linked ubiquitination","4/191","65/28943",0.000908718161432767,0.00600821380261837,0.00418345074002503,"Rnf213/Trim30d/Trim30a/Traf1",4
"GO:0032891","BP","GO:0032891","negative regulation of organic acid transport","3/191","29/28943",0.000910943186348091,0.00600821380261837,0.00418345074002503,"Il1b/Thbs1/Il1rn",3
"GO:1900745","BP","GO:1900745","positive regulation of p38MAPK cascade","3/191","29/28943",0.000910943186348091,0.00600821380261837,0.00418345074002503,"Il1b/Ccr2/Gadd45b",3
"GO:0048872","BP","GO:0048872","homeostasis of number of cells","9/191","375/28943",0.000913102401613734,0.00600821380261837,0.00418345074002503,"Isg15/Fcer1g/Stat1/Bcl2a1a/Lyn/Jak2/Ccr2/Cd74/Akt3",9
"GO:0051651","BP","GO:0051651","maintenance of location in cell","7/191","232/28943",0.000919534073013531,0.00603544558646287,0.00420241192050546,"Ptprc/Cxcl10/Lyn/Sp100/Tmsb10/Itpr1/Cxcl9",7
"GO:0010950","BP","GO:0010950","positive regulation of endopeptidase activity","6/191","170/28943",0.000957014803305521,0.00626582826442818,0.00436282475138757,"Stat1/Psme1/Ifi204/Lyn/Psme2/Jak2",6
"GO:0072678","BP","GO:0072678","T cell migration","4/191","66/28943",0.000962404248369267,0.00628547886279879,0.00437650723889485,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0007204","BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","7/191","234/28943",0.000966575573282447,0.00629709630910742,0.00438459633424893,"Cd52/Il1b/Jak2/Ccr2/Gpr65/Kdr/Itpr1",7
"GO:0010959","BP","GO:0010959","regulation of metal ion transport","10/191","458/28943",0.000985377535651606,0.00640373746625933,0.0044588493556061,"Ccl5/Cxcl10/Lyn/Zfas1/Glrx/Slc31a2/Ccl12/Itpr1/Akt3/Cxcl9",10
"GO:0034123","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway","3/191","30/28943",0.00100726665575976,0.00651382269768963,0.0045355004465996,"Pik3ap1/Rsad2/Ifi35",3
"GO:0046641","BP","GO:0046641","positive regulation of alpha-beta T cell proliferation","3/191","30/28943",0.00100726665575976,0.00651382269768963,0.0045355004465996,"Ptprc/Jak2/Ccr2",3
"GO:0030101","BP","GO:0030101","natural killer cell activation","5/191","115/28943",0.00101389080076166,0.0065405896755017,0.00455413798794131,"Klrk1/Ptprc/Slamf7/Jak2/Il15",5
"GO:0032663","BP","GO:0032663","regulation of interleukin-2 production","4/191","67/28943",0.00101828260328442,0.00655286017565913,0.00456268179724146,"Ptprc/Il1b/Ccr2/Pnp",4
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","5/191","116/28943",0.00105397045949421,0.00676597621802139,0.00471107206669942,"Cd40/Jak2/Thbs1/Kdr/Ccl12",5
"GO:0061082","BP","GO:0061082","myeloid leukocyte cytokine production","4/191","68/28943",0.00107640142726387,0.00689315950500855,0.00479962833875375,"Fcer1g/Rigi/Il1b/Cd74",4
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","8/191","309/28943",0.00108293027362693,0.00691813708783026,0.00481701994477383,"Ptprc/Rapgef2/Pde7b/Igtp/Ccr2/Thbs1/Kdr/Itpr1",8
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling","5/191","118/28943",0.00113764132212851,0.00725005317153082,0.00504812932796159,"Nmi/Il1b/Ifi35/Cd86/Glrx",5
"GO:0007254","BP","GO:0007254","JNK cascade","6/191","177/28943",0.00117808782936908,0.00748967914710005,0.00521497816153463,"Il1b/Daxx/Traf1/Gadd45b/Lmnb1/Phlpp1",6
"GO:0008347","BP","GO:0008347","glial cell migration","4/191","70/28943",0.00119955315642755,0.00757128035423815,0.00527179615130724,"Srgap2/Ccr2/Stap1/Ccl12",4
"GO:0071677","BP","GO:0071677","positive regulation of mononuclear cell migration","4/191","70/28943",0.00119955315642755,0.00757128035423815,0.00527179615130724,"Ccl5/Aif1/Cxcl10/Ccr2",4
"GO:0150076","BP","GO:0150076","neuroinflammatory response","4/191","70/28943",0.00119955315642755,0.00757128035423815,0.00527179615130724,"Aif1/Il1b/Jak2/Stap1",4
"GO:0002825","BP","GO:0002825","regulation of T-helper 1 type immune response","3/191","32/28943",0.00121869049402117,0.00765535412950769,0.00533033576206722,"Il1b/Ccr2/H2-Ab1",3
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","3/191","32/28943",0.00121869049402117,0.00765535412950769,0.00533033576206722,"C3/Il1b/Ccr2",3
"GO:0042100","BP","GO:0042100","B cell proliferation","5/191","120/28943",0.00122613350921065,0.00766551875592025,0.00533741327549879,"Ptprc/Lyn/Cd40/Cfb/Cd74",5
"GO:0051209","BP","GO:0051209","release of sequestered calcium ion into cytosol","5/191","120/28943",0.00122613350921065,0.00766551875592025,0.00533741327549879,"Ptprc/Cxcl10/Lyn/Itpr1/Cxcl9",5
"GO:0051403","BP","GO:0051403","stress-activated MAPK cascade","7/191","244/28943",0.0012309637086063,0.00767747981291891,0.00534574162305704,"Il1b/Daxx/Traf1/Ccr2/Gadd45b/Lmnb1/Phlpp1",7
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","4/191","71/28943",0.00126468229143414,0.00786913425781245,0.00547918842699227,"Clec4a3/Trim30a/Cd274/Clec4a2",4
"GO:0051283","BP","GO:0051283","negative regulation of sequestering of calcium ion","5/191","121/28943",0.0012722401626596,0.00789749082103787,0.00549893277852621,"Ptprc/Cxcl10/Lyn/Itpr1/Cxcl9",5
"GO:0010952","BP","GO:0010952","positive regulation of peptidase activity","6/191","180/28943",0.00128398399491296,0.00795151472815986,0.00553654900884911,"Stat1/Psme1/Ifi204/Lyn/Psme2/Jak2",6
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","9/191","394/28943",0.00128698528654867,0.00795151472815986,0.00553654900884911,"Slfn1/Sema4d/Ptprc/Parp14/Gbp4/Lyn/Il1b/Gadd45b/Stap1",9
"GO:0002230","BP","GO:0002230","positive regulation of defense response to virus by host","3/191","33/28943",0.00133408579073374,0.00818488065550399,0.00569903904224622,"Ccl5/Stat1/Rigi",3
"GO:0002438","BP","GO:0002438","acute inflammatory response to antigenic stimulus","3/191","33/28943",0.00133408579073374,0.00818488065550399,0.00569903904224622,"Fcer1g/Fcgr1/C3",3
"GO:0002828","BP","GO:0002828","regulation of type 2 immune response","3/191","33/28943",0.00133408579073374,0.00818488065550399,0.00569903904224622,"Rsad2/Ccr2/Cd74",3
"GO:0051282","BP","GO:0051282","regulation of sequestering of calcium ion","5/191","123/28943",0.00136828046043325,0.00837514923688444,0.00583152088522469,"Ptprc/Cxcl10/Lyn/Itpr1/Cxcl9",5
"GO:0030888","BP","GO:0030888","regulation of B cell proliferation","4/191","73/28943",0.00140228721258599,0.00856338733996827,0.00596258892932521,"Ptprc/Lyn/Cd40/Cd74",4
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","9/191","401/28943",0.00145248324579192,0.0088307064241097,0.00614872015852463,"Ptprc/Sp100/Zfas1/Il1b/Daxx/Jak2/Traf1/Thbs1/Cd74",9
"GO:0010758","BP","GO:0010758","regulation of macrophage chemotaxis","3/191","34/28943",0.00145612712312447,0.0088307064241097,0.00614872015852463,"Ccl5/Stap1/Thbs1",3
"GO:0036037","BP","GO:0036037","CD8-positive, alpha-beta T cell activation","3/191","34/28943",0.00145612712312447,0.0088307064241097,0.00614872015852463,"Clec4a3/Cd274/Clec4a2",3
"GO:0045582","BP","GO:0045582","positive regulation of T cell differentiation","5/191","125/28943",0.00146956549680141,0.00887132198986539,0.00617700031369207,"Ptprc/Ccr2/Pnp/Cd74/H2-Aa",5
"GO:0051208","BP","GO:0051208","sequestering of calcium ion","5/191","125/28943",0.00146956549680141,0.00887132198986539,0.00617700031369207,"Ptprc/Cxcl10/Lyn/Itpr1/Cxcl9",5
"GO:0044000","BP","GO:0044000","movement in host","5/191","127/28943",0.0015762667959604,0.00949367095415964,0.00661033479890895,"Ly6e/Ifitm3/Trim30d/Trim30a/Cd74",5
"GO:0060142","BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","3/191","35/28943",0.00158495278042216,0.00952419113714866,0.00663158565420566,"Stat1/Cxcl10/Cxcl9",3
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","4/191","76/28943",0.0016277789892977,0.00975925808617663,0.00679526008959907,"Ptprc/Rigi/Il1b/Cd74",4
"GO:0002437","BP","GO:0002437","inflammatory response to antigenic stimulus","4/191","77/28943",0.00170822273456664,0.010195107114239,0.00709873679646858,"Fcer1g/Fcgr1/C3/Il1rn",4
"GO:0032637","BP","GO:0032637","interleukin-8 production","4/191","77/28943",0.00170822273456664,0.010195107114239,0.00709873679646858,"Ptprc/Rigi/Il1b/Cd74",4
