"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032368","BP","GO:0032368","regulation of lipid transport","5/210","157/28943",0.00587115898619121,0.0256412595778833,0.0168079895013768,"Il1b/Ptges/Thbs1/Acsl1/Lipg",5
"GO:0006857","BP","GO:0006857","oligopeptide transport","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Slc15a3/Slc7a11",2
"GO:0010819","BP","GO:0010819","regulation of T cell chemotaxis","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Ccl5/Cxcl10",2
"GO:0023035","BP","GO:0023035","CD40 signaling pathway","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Cd40/Cd86",2
"GO:0032645","BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Il1b/Rigi",2
"GO:0034112","BP","GO:0034112","positive regulation of homotypic cell-cell adhesion","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Ccl5/Jak2",2
"GO:0034162","BP","GO:0034162","toll-like receptor 9 signaling pathway","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Pik3ap1/Rsad2",2
"GO:0051044","BP","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Il1b/Tnf",2
"GO:0070234","BP","GO:0070234","positive regulation of T cell apoptotic process","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Ccl5/Cd274",2
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Glrx/Met",2
"GO:1902001","BP","GO:1902001","fatty acid transmembrane transport","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Thbs1/Acsl1",2
"GO:1902043","BP","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/210","16/28943",0.00588007364899679,0.0256412595778833,0.0168079895013768,"Trps1/Thbs1",2
"GO:1902882","BP","GO:1902882","regulation of response to oxidative stress","4/210","99/28943",0.00592691405184123,0.0258076755346645,0.0169170760946443,"Sod2/Glrx/Met/Slc7a11",4
"GO:0051924","BP","GO:0051924","regulation of calcium ion transport","7/210","296/28943",0.00606458977041016,0.0263154355354392,0.0172499156236978,"Ccl5/Lyn/Cxcl10/Ptgs2/Zfas1/Cxcl9/Ccl12",7
"GO:0046640","BP","GO:0046640","regulation of alpha-beta T cell proliferation","3/210","51/28943",0.00607007020084442,0.0263154355354392,0.0172499156236978,"Ptprc/Jak2/Cd274",3
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/210","51/28943",0.00607007020084442,0.0263154355354392,0.0172499156236978,"Hmgb2/Trps1/Thbs1",3
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","9/210","453/28943",0.00608018256184136,0.0263209067524253,0.0172535020371259,"C3/Il1b/Aoah/Ptgs2/Gk/Ptges/Acsl1/Lipg/Cd74",9
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","5/210","160/28943",0.00635078225267737,0.0274394547591964,0.0179867165306452,"Ptgs2/Met/Cd40/Thbs1/Akt3",5
"GO:0032370","BP","GO:0032370","positive regulation of lipid transport","4/210","101/28943",0.00635702230298801,0.0274394547591964,0.0179867165306452,"Il1b/Ptges/Acsl1/Lipg",4
"GO:0042307","BP","GO:0042307","positive regulation of protein import into nucleus","3/210","52/28943",0.00640771965994193,0.027498641080328,0.0180255134961836,"Jak2/Hcls1/Ptgs2",3
"GO:0046638","BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","3/210","52/28943",0.00640771965994193,0.027498641080328,0.0180255134961836,"Pnp/Nlrp3/Malt1",3
"GO:0060251","BP","GO:0060251","regulation of glial cell proliferation","3/210","52/28943",0.00640771965994193,0.027498641080328,0.0180255134961836,"Il1b/Lyn/Tnf",3
"GO:0061028","BP","GO:0061028","establishment of endothelial barrier","3/210","52/28943",0.00640771965994193,0.027498641080328,0.0180255134961836,"Il1b/Rapgef2/Tnf",3
"GO:0001787","BP","GO:0001787","natural killer cell proliferation","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Jak2/Il15",2
"GO:0032306","BP","GO:0032306","regulation of prostaglandin secretion","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Il1b/Ptges",2
"GO:0035745","BP","GO:0035745","T-helper 2 cell cytokine production","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Rsad2/Nlrp3",2
"GO:0045059","BP","GO:0045059","positive thymic T cell selection","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Ptprc/Cd74",2
"GO:0048302","BP","GO:0048302","regulation of isotype switching to IgG isotypes","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Ptprc/Cd40",2
"GO:0071360","BP","GO:0071360","cellular response to exogenous dsRNA","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Ifih1/Rigi",2
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Ass1/Ptgs2",2
"GO:0071801","BP","GO:0071801","regulation of podosome assembly","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Hck/Tnf",2
"GO:0097531","BP","GO:0097531","mast cell migration","2/210","17/28943",0.006632412802011,0.0280979995344454,0.0184183963252727,"Ccl5/Rac2",2
"GO:0002042","BP","GO:0002042","cell migration involved in sprouting angiogenesis","3/210","53/28943",0.00675635911749423,0.0285012936389047,0.0186827578732353,"Ptgs2/Thbs1/Akt3",3
"GO:0050798","BP","GO:0050798","activated T cell proliferation","3/210","53/28943",0.00675635911749423,0.0285012936389047,0.0186827578732353,"Cd274/Itgal/Cd86",3
"GO:0051289","BP","GO:0051289","protein homotetramerization","3/210","53/28943",0.00675635911749423,0.0285012936389047,0.0186827578732353,"Sod2/Vasp/Gbp5",3
"GO:0010660","BP","GO:0010660","regulation of muscle cell apoptotic process","4/210","103/28943",0.00680736398108392,0.0286757797163507,0.0187971344758721,"Sod2/Jak2/Zfas1/Nupr1",4
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","4/210","104/28943",0.00704024501750263,0.029573006613069,0.0193852717401351,"Isg15/Fcer1g/Fyb/Itgal",4
"GO:0046718","BP","GO:0046718","viral entry into host cell","4/210","104/28943",0.00704024501750263,0.029573006613069,0.0193852717401351,"Ifitm3/Ly6e/Trim30d/Cd74",4
"GO:0051651","BP","GO:0051651","maintenance of location in cell","6/210","232/28943",0.00712396919974633,0.0298824885755227,0.0195881389027247,"Ptprc/Lyn/Cxcl10/Tmsb10/Srgn/Cxcl9",6
"GO:0019217","BP","GO:0019217","regulation of fatty acid metabolic process","4/210","105/28943",0.00727833040807173,0.0304869783571906,0.01998438534581,"Il1b/Ptgs2/Gk/Cd74",4
"GO:0043542","BP","GO:0043542","endothelial cell migration","6/210","234/28943",0.00741664871325253,0.0308019508660699,0.0201908515923836,"Ptgs2/Met/Cd40/Tnf/Thbs1/Akt3",6
"GO:0008228","BP","GO:0008228","opsonization","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"C3/Cfb",2
"GO:0030730","BP","GO:0030730","sequestering of triglyceride","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"Il1b/Tnf",2
"GO:0045579","BP","GO:0045579","positive regulation of B cell differentiation","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"Mmp14/Pnp",2
"GO:0048291","BP","GO:0048291","isotype switching to IgG isotypes","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"Ptprc/Cd40",2
"GO:0050855","BP","GO:0050855","regulation of B cell receptor signaling pathway","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"Lyn/Stap1",2
"GO:2000319","BP","GO:2000319","regulation of T-helper 17 cell differentiation","2/210","18/28943",0.00742602514155081,0.0308019508660699,0.0201908515923836,"Nlrp3/Malt1",2
"GO:0046883","BP","GO:0046883","regulation of hormone secretion","7/210","308/28943",0.00747423666530588,0.0308823661556157,0.0202435642658126,"Ccl5/Il1b/Jak2/Glrx/Rab11fip1/Nos2/Tnf",7
"GO:0032814","BP","GO:0032814","regulation of natural killer cell activation","3/210","55/28943",0.00748694888977771,0.0308823661556157,0.0202435642658126,"Jak2/Slamf7/Il15",3
"GO:0032892","BP","GO:0032892","positive regulation of organic acid transport","3/210","55/28943",0.00748694888977771,0.0308823661556157,0.0202435642658126,"Il1b/Ptges/Acsl1",3
"GO:0070527","BP","GO:0070527","platelet aggregation","3/210","55/28943",0.00748694888977771,0.0308823661556157,0.0202435642658126,"Jak2/Lyn/Slc7a11",3
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion","6/210","235/28943",0.00756620210044859,0.0311660457710999,0.0204295178452118,"Ccl5/Il1b/Jak2/Glrx/Nos2/Tnf",6
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","7/210","309/28943",0.0076017717281347,0.031269251894153,0.0204971700378619,"Ptprc/Rapgef2/Itgal/Nos2/Tnf/Ccrl2/Thbs1",7
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","8/210","388/28943",0.007676307427761,0.031532235207405,0.0206695570750413,"C3/Il1b/Lyn/Ptgs2/Rnf213/Gk/Tnf/Cd74",8
"GO:0048015","BP","GO:0048015","phosphatidylinositol-mediated signaling","5/210","168/28943",0.0077631636937756,0.0318450328624671,0.0208745976927367,"Ccl5/Sema4d/Pik3ap1/Jak2/Hcls1",5
"GO:0043507","BP","GO:0043507","positive regulation of JUN kinase activity","3/210","56/28943",0.00786906050073637,0.0322349668446143,0.0211302016055731,"Il1b/Tnf/Il1rn",3
"GO:0030041","BP","GO:0030041","actin filament polymerization","5/210","169/28943",0.00795384683264286,0.0325374697115266,0.0213284939318824,"Aif1/Vasp/Hcls1/Cyria/Tmsb10",5
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process","4/210","108/28943",0.00802428371031258,0.0327355552187512,0.0214583400931325,"Sod2/Jak2/Zfas1/Nupr1",4
"GO:0044409","BP","GO:0044409","entry into host","4/210","108/28943",0.00802428371031258,0.0327355552187512,0.0214583400931325,"Ifitm3/Ly6e/Trim30d/Cd74",4
"GO:0043433","BP","GO:0043433","negative regulation of DNA-binding transcription factor activity","5/210","170/28943",0.00814776113963223,0.0331079066450654,0.0217024185419818,"Acod1/Irak3/Nupr1/Irak2/Nlrp3",5
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","5/210","170/28943",0.00814776113963223,0.0331079066450654,0.0217024185419818,"Aif1/Slfn1/Psme1/Psme2/Ccl12",5
"GO:0002689","BP","GO:0002689","negative regulation of leukocyte chemotaxis","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Stap1/Ccl12",2
"GO:0006525","BP","GO:0006525","arginine metabolic process","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Ass1/Nos2",2
"GO:0032695","BP","GO:0032695","negative regulation of interleukin-12 production","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Irak3/Thbs1",2
"GO:0043652","BP","GO:0043652","engulfment of apoptotic cell","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Rac2/Thbs1",2
"GO:0044539","BP","GO:0044539","long-chain fatty acid import into cell","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Thbs1/Acsl1",2
"GO:0051132","BP","GO:0051132","NK T cell activation","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Jak2/Il15",2
"GO:0051956","BP","GO:0051956","negative regulation of amino acid transport","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Il1b/Il1rn",2
"GO:0060340","BP","GO:0060340","positive regulation of type I interferon-mediated signaling pathway","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Irf7/Zbp1",2
"GO:0071639","BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Il1b/Oas3",2
"GO:1901550","BP","GO:1901550","regulation of endothelial cell development","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Il1b/Tnf",2
"GO:1903140","BP","GO:1903140","regulation of establishment of endothelial barrier","2/210","19/28943",0.0082602779860923,0.0331079066450654,0.0217024185419818,"Il1b/Tnf",2
"GO:0016525","BP","GO:0016525","negative regulation of angiogenesis","4/210","109/28943",0.00828365443235941,0.0331569155879366,0.0217345441789752,"Stat1/Cxcl10/Tnf/Thbs1",4
"GO:0048017","BP","GO:0048017","inositol lipid-mediated signaling","5/210","171/28943",0.0083449332011977,0.0333125252890765,0.0218365472110465,"Ccl5/Sema4d/Pik3ap1/Jak2/Hcls1",5
"GO:0071466","BP","GO:0071466","cellular response to xenobiotic stimulus","5/210","171/28943",0.0083449332011977,0.0333125252890765,0.0218365472110465,"Il1b/Nos2/Rnf149/Ccl4/Acsl1",5
"GO:0046777","BP","GO:0046777","protein autophosphorylation","6/210","241/28943",0.00850959271147353,0.0338788871806189,0.0222078006082562,"Ptprc/Hck/Jak2/Irak3/Lyn/Met",6
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","6/210","241/28943",0.00850959271147353,0.0338788871806189,0.0222078006082562,"Il1b/Sod2/Ptgs2/Hmgb2/Tnf/Cd74",6
"GO:0046889","BP","GO:0046889","positive regulation of lipid biosynthetic process","4/210","110/28943",0.00854846035734593,0.0339881298165064,0.0222794097689342,"Il1b/Ptgs2/Tnf/Cd74",4
"GO:0002639","BP","GO:0002639","positive regulation of immunoglobulin production","3/210","58/28943",0.00866729364854711,0.0342773022749722,0.0224689639377229,"Ptprc/Cd40/Cd86",3
"GO:0043030","BP","GO:0043030","regulation of macrophage activation","3/210","58/28943",0.00866729364854711,0.0342773022749722,0.0224689639377229,"Stap1/Thbs1/Slc7a2",3
"GO:0043666","BP","GO:0043666","regulation of phosphoprotein phosphatase activity","3/210","58/28943",0.00866729364854711,0.0342773022749722,0.0224689639377229,"Ptprc/Jak2/Tnf",3
"GO:0045058","BP","GO:0045058","T cell selection","3/210","58/28943",0.00866729364854711,0.0342773022749722,0.0224689639377229,"Ptprc/Cd74/Il15",3
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus","7/210","317/28943",0.00868076218147512,0.0342849757340066,0.0224739939331683,"Il1b/Sod2/Nos2/Rnf149/Pnp/Ccl4/Acsl1",7
"GO:2000181","BP","GO:2000181","negative regulation of blood vessel morphogenesis","4/210","111/28943",0.00881874577265076,0.0347837532199779,0.022800945373376,"Stat1/Cxcl10/Tnf/Thbs1",4
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","3/210","59/28943",0.00908355532173925,0.035729464425049,0.0234208643737624,"Sod2/Prdx5/Cybb",3
"GO:0006641","BP","GO:0006641","triglyceride metabolic process","4/210","112/28943",0.00909455432742506,0.035729464425049,0.0234208643737624,"C3/Gk/Acsl1/Lipg",4
"GO:1901343","BP","GO:1901343","negative regulation of vasculature development","4/210","112/28943",0.00909455432742506,0.035729464425049,0.0234208643737624,"Stat1/Cxcl10/Tnf/Thbs1",4
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","2/210","20/28943",0.00913454558584263,0.0357449191740736,0.0234309950484495,"Fcer1g/Cd74",2
"GO:0032305","BP","GO:0032305","positive regulation of icosanoid secretion","2/210","20/28943",0.00913454558584263,0.0357449191740736,0.0234309950484495,"Il1b/Ptges",2
"GO:2000251","BP","GO:2000251","positive regulation of actin cytoskeleton reorganization","2/210","20/28943",0.00913454558584263,0.0357449191740736,0.0234309950484495,"Hck/Stap1",2
"GO:0030183","BP","GO:0030183","B cell differentiation","5/210","175/28943",0.00916672528327549,0.035823706954614,0.0234826408805951,"Ptprc/Mmp14/Pou2f2/Pnp/Malt1",5
"GO:0015849","BP","GO:0015849","organic acid transport","7/210","322/28943",0.00940991313962932,0.036725828972779,0.0240739869244281,"Il1b/Ptges/Thbs1/Il1rn/Acsl1/Slc7a11/Slc7a2",7
"GO:0010665","BP","GO:0010665","regulation of cardiac muscle cell apoptotic process","3/210","60/28943",0.00951133481486342,0.0370244891877013,0.0242697603708006,"Jak2/Zfas1/Nupr1",3
"GO:1900015","BP","GO:1900015","regulation of cytokine production involved in inflammatory response","3/210","60/28943",0.00951133481486342,0.0370244891877013,0.0242697603708006,"Nos2/Gbp5/Tnf",3
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","5/210","177/28943",0.00959784751793819,0.0373124163638538,0.0244584982500468,"Sod2/Ptgs2/Zfas1/Nupr1/Cd74",5
"GO:0010632","BP","GO:0010632","regulation of epithelial cell migration","6/210","248/28943",0.00971363814459369,0.0377132635013337,0.0247212557974268,"Ptgs2/Met/Cd40/Tnf/Thbs1/Akt3",6
"GO:0033003","BP","GO:0033003","regulation of mast cell activation","3/210","61/28943",0.00995069377717493,0.0384105060839127,0.0251783022218548,"Fcer1g/Lyn/Rac2",3
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","3/210","61/28943",0.00995069377717493,0.0384105060839127,0.0251783022218548,"Fcer1g/Lyn/Rac2",3
"GO:0043407","BP","GO:0043407","negative regulation of MAP kinase activity","3/210","61/28943",0.00995069377717493,0.0384105060839127,0.0251783022218548,"Il1b/Irak3/Lyn",3
"GO:0002836","BP","GO:0002836","positive regulation of response to tumor cell","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Cd274/Klrk1",2
"GO:0002839","BP","GO:0002839","positive regulation of immune response to tumor cell","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Cd274/Klrk1",2
"GO:0002923","BP","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Ptprc/Tnf",2
"GO:0007252","BP","GO:0007252","I-kappaB phosphorylation","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Tnf/Saa3",2
"GO:0044546","BP","GO:0044546","NLRP3 inflammasome complex assembly","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Gbp5/Nlrp3",2
"GO:0046325","BP","GO:0046325","negative regulation of glucose import","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Pid1/Tnf",2
"GO:0050665","BP","GO:0050665","hydrogen peroxide biosynthetic process","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Sod2/Cybb",2
"GO:0070230","BP","GO:0070230","positive regulation of lymphocyte apoptotic process","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Ccl5/Cd274",2
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/210","21/28943",0.0100482090562488,0.0384105060839127,0.0251783022218548,"Ptgs2/Akt3",2
"GO:0006979","BP","GO:0006979","response to oxidative stress","8/210","407/28943",0.0100628199811147,0.0384169789779656,0.0251825452402196,"Aif1/Sod2/Prdx5/Jak2/Glrx/Ptgs2/Met/Slc7a11",8
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","3/210","62/28943",0.0104016905935025,0.0396089984956165,0.0259639207212975,"Isg15/Fcer1g/Cd274",3
"GO:0032655","BP","GO:0032655","regulation of interleukin-12 production","3/210","62/28943",0.0104016905935025,0.0396089984956165,0.0259639207212975,"Irak3/Cd40/Thbs1",3
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","6/210","252/28943",0.0104537607984587,0.0397563741874885,0.0260605263141007,"Isg15/Gbp4/Tnip1/N4bp1/Nmi/Daxx",6
"GO:0051402","BP","GO:0051402","neuron apoptotic process","7/210","329/28943",0.0105047875983724,0.0398994103672537,0.0261542873323731,"Il1b/Sod2/Jak2/Ccl3/Nupr1/Tnf/Ccl12",7
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","6/210","254/28943",0.0108384596581448,0.0411142589583195,0.0269506273991462,"Il1b/Traf1/Lyn/Met/Daxx/Tnf",6
"GO:0010662","BP","GO:0010662","regulation of striated muscle cell apoptotic process","3/210","63/28943",0.0108643804404061,0.0411600858977934,0.0269806672150616,"Jak2/Zfas1/Nupr1",3
"GO:0030003","BP","GO:0030003","cellular cation homeostasis","9/210","498/28943",0.0109051826256839,0.041255929220912,0.0270434930510491,"Ccl5/Ptprc/Lyn/Cxcl10/Inpp4b/Slc31a2/Cd40/Cxcl9/Ccl12",9
"GO:0030810","BP","GO:0030810","positive regulation of nucleotide biosynthetic process","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Pid1/Nos2",2
"GO:0032516","BP","GO:0032516","positive regulation of phosphoprotein phosphatase activity","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Ptprc/Jak2",2
"GO:0034143","BP","GO:0034143","regulation of toll-like receptor 4 signaling pathway","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Acod1/Lyn",2
"GO:0045624","BP","GO:0045624","positive regulation of T-helper cell differentiation","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Nlrp3/Malt1",2
"GO:0071800","BP","GO:0071800","podosome assembly","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Hck/Tnf",2
"GO:0097398","BP","GO:0097398","cellular response to interleukin-17","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Il1b/Cxcl10",2
"GO:1900373","BP","GO:1900373","positive regulation of purine nucleotide biosynthetic process","2/210","22/28943",0.0110006563120993,0.041255929220912,0.0270434930510491,"Pid1/Nos2",2
"GO:0009064","BP","GO:0009064","glutamine family amino acid metabolic process","3/210","64/28943",0.0113388153416123,0.0423107111994415,0.0277349085553271,"Ass1/Nos2/Slc7a11",3
"GO:0010659","BP","GO:0010659","cardiac muscle cell apoptotic process","3/210","64/28943",0.0113388153416123,0.0423107111994415,0.0277349085553271,"Jak2/Zfas1/Nupr1",3
"GO:0032613","BP","GO:0032613","interleukin-10 production","3/210","64/28943",0.0113388153416123,0.0423107111994415,0.0277349085553271,"Isg15/Fcer1g/Cd274",3
"GO:0032615","BP","GO:0032615","interleukin-12 production","3/210","64/28943",0.0113388153416123,0.0423107111994415,0.0277349085553271,"Irak3/Cd40/Thbs1",3
"GO:0002275","BP","GO:0002275","myeloid cell activation involved in immune response","4/210","120/28943",0.0115048800091836,0.04276939143414,0.028035576022379,"Fcer1g/Lyn/Nmi/Rac2",4
"GO:0045446","BP","GO:0045446","endothelial cell differentiation","4/210","120/28943",0.0115048800091836,0.04276939143414,0.028035576022379,"Il1b/Rapgef2/Met/Tnf",4
"GO:0051209","BP","GO:0051209","release of sequestered calcium ion into cytosol","4/210","120/28943",0.0115048800091836,0.04276939143414,0.028035576022379,"Ptprc/Lyn/Cxcl10/Cxcl9",4
"GO:0070534","BP","GO:0070534","protein K63-linked ubiquitination","3/210","65/28943",0.011825044222735,0.0438220709539626,0.0287256133531797,"Traf1/Rnf213/Trim30d",3
"GO:0006869","BP","GO:0006869","lipid transport","8/210","419/28943",0.0118304220922649,0.0438220709539626,0.0287256133531797,"Il1b/Slco3a1/Ptgs2/Nos2/Ptges/Thbs1/Acsl1/Lipg",8
"GO:0051283","BP","GO:0051283","negative regulation of sequestering of calcium ion","4/210","121/28943",0.0118322538587868,0.0438220709539626,0.0287256133531797,"Ptprc/Lyn/Cxcl10/Cxcl9",4
"GO:0010818","BP","GO:0010818","T cell chemotaxis","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Ccl5/Cxcl10",2
"GO:0051043","BP","GO:0051043","regulation of membrane protein ectodomain proteolysis","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Il1b/Tnf",2
"GO:0071359","BP","GO:0071359","cellular response to dsRNA","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Ifih1/Rigi",2
"GO:0140354","BP","GO:0140354","lipid import into cell","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Thbs1/Acsl1",2
"GO:1903579","BP","GO:1903579","negative regulation of ATP metabolic process","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Pid1/Nupr1",2
"GO:2000010","BP","GO:2000010","positive regulation of protein localization to cell surface","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Fcer1g/Tnf",2
"GO:2001026","BP","GO:2001026","regulation of endothelial cell chemotaxis","2/210","23/28943",0.0119912820022126,0.0440272502155313,0.0288601095101985,"Met/Thbs1",2
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","7/210","338/28943",0.0120452682138375,0.0441709342391525,0.028954295193753,"Lst1/Hck/Sema4d/Met/Ccl3/Rac2/Ccl12",7
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","5/210","188/28943",0.0122202652787113,0.0447024218190498,0.0293026882840337,"Bcl2a1d/Ptgs2/Ifi204/Tnf/Thbs1",5
"GO:0045834","BP","GO:0045834","positive regulation of lipid metabolic process","5/210","188/28943",0.0122202652787113,0.0447024218190498,0.0293026882840337,"Il1b/Lyn/Ptgs2/Tnf/Cd74",5
"GO:0006887","BP","GO:0006887","exocytosis","8/210","422/28943",0.012305989500547,0.0448031026390878,0.0293686851263904,"Ccl5/Fcer1g/Hck/Glrx/Lyn/Rab11fip1/Rac2/Ccl12",8
"GO:0002534","BP","GO:0002534","cytokine production involved in inflammatory response","3/210","66/28943",0.0123231129652905,0.0448031026390878,0.0293686851263904,"Nos2/Gbp5/Tnf",3
"GO:0060688","BP","GO:0060688","regulation of morphogenesis of a branching structure","3/210","66/28943",0.0123231129652905,0.0448031026390878,0.0293686851263904,"Il1b/Met/Tnf",3
"GO:0070231","BP","GO:0070231","T cell apoptotic process","3/210","66/28943",0.0123231129652905,0.0448031026390878,0.0293686851263904,"Ccl5/Cd274/Pnp",3
"GO:0070265","BP","GO:0070265","necrotic cell death","3/210","66/28943",0.0123231129652905,0.0448031026390878,0.0293686851263904,"Zbp1/Nupr1/Tnf",3
"GO:0051282","BP","GO:0051282","regulation of sequestering of calcium ion","4/210","123/28943",0.0125048091571648,0.0454081836793751,0.0297653191428176,"Ptprc/Lyn/Cxcl10/Cxcl9",4
"GO:0010658","BP","GO:0010658","striated muscle cell apoptotic process","3/210","67/28943",0.0128330644600128,0.0464866427577079,0.0304722551188458,"Jak2/Zfas1/Nupr1",3
"GO:0035821","BP","GO:0035821","modulation of process of another organism","3/210","67/28943",0.0128330644600128,0.0464866427577079,0.0304722551188458,"C3/Nos2/Slpi",3
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","4/210","124/28943",0.0128500627426568,0.0464915895336513,0.0304754977582282,"Sod2/Rasgrf1/Nupr1/Cd74",4
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","2/210","24/28943",0.0130194874447096,0.046763231474114,0.0306535605741193,"Fcer1g/Cd74",2
"GO:0033033","BP","GO:0033033","negative regulation of myeloid cell apoptotic process","2/210","24/28943",0.0130194874447096,0.046763231474114,0.0306535605741193,"Ccl5/Fcer1g",2
"GO:0034405","BP","GO:0034405","response to fluid shear stress","2/210","24/28943",0.0130194874447096,0.046763231474114,0.0306535605741193,"Ass1/Ptgs2",2
